H	T	d	Uc	L
9.00	20.00	30.00	-2.00	292.7417
11.00	20.00	30.00	-2.00	298.2440
13.00	20.00	30.00	-2.00	304.4247
1.00	6.00	35.00	-2.00	27.7191
3.00	7.00	35.00	-2.00	47.4128
1.00	8.00	35.00	-2.00	63.9213
3.00	8.00	35.00	-2.00	65.8245
5.00	8.00	35.00	-2.00	69.5124
1.00	9.00	35.00	-2.00	85.3465
3.00	9.00	35.00	-2.00	86.6398
5.00	9.00	35.00	-2.00	89.0557
1.00	10.00	35.00	-2.00	107.3813
3.00	10.00	35.00	-2.00	108.3272
5.00	10.00	35.00	-2.00	110.1480
7.00	10.00	35.00	-2.00	112.7451
1.00	11.00	35.00	-2.00	129.1064
3.00	11.00	35.00	-2.00	129.8620
5.00	11.00	35.00	-2.00	131.3422
7.00	11.00	35.00	-2.00	133.4930
9.00	11.00	35.00	-2.00	136.5272
1.00	12.00	35.00	-2.00	150.2055
3.00	12.00	35.00	-2.00	150.8622
5.00	12.00	35.00	-2.00	152.1611
7.00	12.00	35.00	-2.00	154.0762
9.00	12.00	35.00	-2.00	156.5731
1.00	13.00	35.00	-2.00	170.6657
3.00	13.00	35.00	-2.00	171.2781
5.00	13.00	35.00	-2.00	172.4961
7.00	13.00	35.00	-2.00	174.3066
9.00	13.00	35.00	-2.00	176.6911
11.00	13.00	35.00	-2.00	179.6295
1.00	14.00	35.00	-2.00	190.5678
3.00	14.00	35.00	-2.00	191.1714
5.00	14.00	35.00	-2.00	192.3751
7.00	14.00	35.00	-2.00	194.1718
9.00	14.00	35.00	-2.00	196.5503
11.00	14.00	35.00	-2.00	199.4950
13.00	14.00	35.00	-2.00	203.0117
1.00	15.00	35.00	-2.00	210.0055
3.00	15.00	35.00	-2.00	210.6255
5.00	15.00	35.00	-2.00	211.8630
7.00	15.00	35.00	-2.00	213.7127
9.00	15.00	35.00	-2.00	216.1653
11.00	15.00	35.00	-2.00	219.2056
13.00	15.00	35.00	-2.00	222.8102
1.00	16.00	35.00	-2.00	229.0618
3.00	16.00	35.00	-2.00	229.7177
5.00	16.00	35.00	-2.00	231.0267
7.00	16.00	35.00	-2.00	232.9820
9.00	16.00	35.00	-2.00	235.5718
11.00	16.00	35.00	-2.00	238.7776
13.00	16.00	35.00	-2.00	242.5729
1.00	17.00	35.00	-2.00	247.8044
3.00	17.00	35.00	-2.00	248.5129
5.00	17.00	35.00	-2.00	249.9249
7.00	17.00	35.00	-2.00	252.0294
9.00	17.00	35.00	-2.00	254.8088
11.00	17.00	35.00	-2.00	258.2365
13.00	17.00	35.00	-2.00	262.2743
1.00	18.00	35.00	-2.00	266.2878
3.00	18.00	35.00	-2.00	267.0636
5.00	18.00	35.00	-2.00	268.6064
7.00	18.00	35.00	-2.00	270.8984
9.00	18.00	35.00	-2.00	273.9117
11.00	18.00	35.00	-2.00	277.6080
13.00	18.00	35.00	-2.00	281.9365
1.00	19.00	35.00	-2.00	284.5549
3.00	19.00	35.00	-2.00	285.4119
5.00	19.00	35.00	-2.00	287.1114
7.00	19.00	35.00	-2.00	289.6249
9.00	19.00	35.00	-2.00	292.9108
11.00	19.00	35.00	-2.00	296.9149
13.00	19.00	35.00	-2.00	301.5706
1.00	20.00	35.00	-2.00	302.6402
3.00	20.00	35.00	-2.00	303.5917
5.00	20.00	35.00	-2.00	305.4721
7.00	20.00	35.00	-2.00	308.2386
9.00	20.00	35.00	-2.00	311.8309
11.00	20.00	35.00	-2.00	316.1756
13.00	20.00	35.00	-2.00	321.1879
1.00	6.00	40.00	-2.00	27.7191
3.00	7.00	40.00	-2.00	47.4224
1.00	8.00	40.00	-2.00	64.0554
3.00	8.00	40.00	-2.00	65.9726
5.00	8.00	40.00	-2.00	69.7873
1.00	9.00	40.00	-2.00	86.0939
3.00	9.00	40.00	-2.00	87.4026
5.00	9.00	40.00	-2.00	89.8378
1.00	10.00	40.00	-2.00	109.4266
3.00	10.00	40.00	-2.00	110.3716
5.00	10.00	40.00	-2.00	112.1877
7.00	10.00	40.00	-2.00	114.7528
1.00	11.00	40.00	-2.00	132.9107
3.00	11.00	40.00	-2.00	133.6436
5.00	11.00	40.00	-2.00	135.0770
7.00	11.00	40.00	-2.00	137.1537
9.00	11.00	40.00	-2.00	140.0510
1.00	12.00	40.00	-2.00	155.9437
3.00	12.00	40.00	-2.00	156.5575
5.00	12.00	40.00	-2.00	157.7698
7.00	12.00	40.00	-2.00	159.5526
9.00	12.00	40.00	-2.00	161.8813
11.00	12.00	40.00	-2.00	165.0194
1.00	13.00	40.00	-2.00	178.3544
3.00	13.00	40.00	-2.00	178.9056
5.00	13.00	40.00	-2.00	180.0004
7.00	13.00	40.00	-2.00	181.6247
9.00	13.00	40.00	-2.00	183.7594
11.00	13.00	40.00	-2.00	186.3816
1.00	14.00	40.00	-2.00	200.1616
3.00	14.00	40.00	-2.00	200.6860
5.00	14.00	40.00	-2.00	201.7311
7.00	14.00	40.00	-2.00	203.2896
9.00	14.00	40.00	-2.00	205.3509
11.00	14.00	40.00	-2.00	207.9016
13.00	14.00	40.00	-2.00	210.9244
1.00	15.00	40.00	-2.00	221.4416
3.00	15.00	40.00	-2.00	221.9639
5.00	15.00	40.00	-2.00	223.0064
7.00	15.00	40.00	-2.00	224.5650
9.00	15.00	40.00	-2.00	226.6330
11.00	15.00	40.00	-2.00	229.2012
13.00	15.00	40.00	-2.00	232.2560
1.00	16.00	40.00	-2.00	242.2774
3.00	16.00	40.00	-2.00	242.8158
5.00	16.00	40.00	-2.00	243.8910
7.00	16.00	40.00	-2.00	245.4997
9.00	16.00	40.00	-2.00	247.6361
11.00	16.00	40.00	-2.00	250.2915
13.00	16.00	40.00	-2.00	253.4523
1.00	17.00	40.00	-2.00	262.7426
3.00	17.00	40.00	-2.00	263.3118
5.00	17.00	40.00	-2.00	264.4481
7.00	17.00	40.00	-2.00	266.1472
9.00	17.00	40.00	-2.00	268.4019
11.00	17.00	40.00	-2.00	271.2009
13.00	17.00	40.00	-2.00	274.5273
1.00	18.00	40.00	-2.00	282.8987
3.00	18.00	40.00	-2.00	283.5112
5.00	18.00	40.00	-2.00	284.7329
7.00	18.00	40.00	-2.00	286.5569
9.00	18.00	40.00	-2.00	288.9718
11.00	18.00	40.00	-2.00	291.9614
13.00	18.00	40.00	-2.00	295.5027
1.00	19.00	40.00	-2.00	302.7955
3.00	19.00	40.00	-2.00	303.4628
5.00	19.00	40.00	-2.00	304.7918
7.00	19.00	40.00	-2.00	306.7710
9.00	19.00	40.00	-2.00	309.3829
11.00	19.00	40.00	-2.00	312.6032
13.00	19.00	40.00	-2.00	316.4004
1.00	20.00	40.00	-2.00	322.4736
3.00	20.00	40.00	-2.00	323.2064
5.00	20.00	40.00	-2.00	324.6629
7.00	20.00	40.00	-2.00	326.8252
9.00	20.00	40.00	-2.00	329.6667
11.00	20.00	40.00	-2.00	333.1526
13.00	20.00	40.00	-2.00	337.2402
1.00	6.00	45.00	-2.00	27.7191
3.00	7.00	45.00	-2.00	47.4249
1.00	8.00	45.00	-2.00	64.1066
3.00	8.00	45.00	-2.00	66.0309
1.00	9.00	45.00	-2.00	86.4781
3.00	9.00	45.00	-2.00	87.7994
5.00	9.00	45.00	-2.00	90.2572
1.00	10.00	45.00	-2.00	110.7140
3.00	10.00	45.00	-2.00	111.6656
5.00	10.00	45.00	-2.00	113.4924
7.00	10.00	45.00	-2.00	116.0680
1.00	11.00	45.00	-2.00	135.6371
3.00	11.00	45.00	-2.00	136.3621
5.00	11.00	45.00	-2.00	137.7785
7.00	11.00	45.00	-2.00	139.8262
9.00	11.00	45.00	-2.00	142.4316
1.00	12.00	45.00	-2.00	160.3989
3.00	12.00	45.00	-2.00	160.9895
5.00	12.00	45.00	-2.00	162.1545
7.00	12.00	45.00	-2.00	163.8645
9.00	12.00	45.00	-2.00	166.0812
11.00	12.00	45.00	-2.00	168.7959
1.00	13.00	45.00	-2.00	184.6313
3.00	13.00	45.00	-2.00	185.1451
5.00	13.00	45.00	-2.00	186.1648
7.00	13.00	45.00	-2.00	187.6751
9.00	13.00	45.00	-2.00	189.6558
11.00	13.00	45.00	-2.00	192.0829
13.00	13.00	45.00	-2.00	194.9447
1.00	14.00	45.00	-2.00	208.2544
3.00	14.00	45.00	-2.00	208.7283
5.00	14.00	45.00	-2.00	209.6720
7.00	14.00	45.00	-2.00	211.0777
9.00	14.00	45.00	-2.00	212.9342
11.00	14.00	45.00	-2.00	215.2280
13.00	14.00	45.00	-2.00	217.9436
1.00	15.00	45.00	-2.00	231.3063
3.00	15.00	45.00	-2.00	231.7649
5.00	15.00	45.00	-2.00	232.6800
7.00	15.00	45.00	-2.00	234.0474
9.00	15.00	45.00	-2.00	235.8608
11.00	15.00	45.00	-2.00	238.1121
13.00	15.00	45.00	-2.00	240.7910
1.00	16.00	45.00	-2.00	253.8593
3.00	16.00	45.00	-2.00	254.3204
5.00	16.00	45.00	-2.00	255.2411
7.00	16.00	45.00	-2.00	256.6191
9.00	16.00	45.00	-2.00	258.4502
11.00	16.00	45.00	-2.00	260.7287
13.00	16.00	45.00	-2.00	263.4463
1.00	17.00	45.00	-2.00	275.9880
3.00	17.00	45.00	-2.00	276.4650
5.00	17.00	45.00	-2.00	277.4180
7.00	17.00	45.00	-2.00	278.8448
9.00	17.00	45.00	-2.00	280.7416
11.00	17.00	45.00	-2.00	283.1026
13.00	17.00	45.00	-2.00	285.9194
1.00	18.00	45.00	-2.00	297.7583
3.00	18.00	45.00	-2.00	298.2626
5.00	18.00	45.00	-2.00	299.2699
7.00	18.00	45.00	-2.00	300.7770
9.00	18.00	45.00	-2.00	302.7790
11.00	18.00	45.00	-2.00	305.2684
13.00	18.00	45.00	-2.00	308.2343
1.00	19.00	45.00	-2.00	319.2259
3.00	19.00	45.00	-2.00	319.7674
5.00	19.00	45.00	-2.00	320.8481
7.00	19.00	45.00	-2.00	322.4630
9.00	19.00	45.00	-2.00	324.6044
11.00	19.00	45.00	-2.00	327.2611
13.00	19.00	45.00	-2.00	330.4181
1.00	20.00	45.00	-2.00	340.4370
3.00	20.00	45.00	-2.00	341.0246
5.00	20.00	45.00	-2.00	342.1961
7.00	20.00	45.00	-2.00	343.9434
9.00	20.00	45.00	-2.00	346.2544
11.00	20.00	45.00	-2.00	349.1127
13.00	20.00	45.00	-2.00	352.4968
1.00	6.00	50.00	-2.00	27.7191
3.00	7.00	50.00	-2.00	47.4256
1.00	8.00	50.00	-2.00	64.1260
3.00	8.00	50.00	-2.00	66.0536
1.00	9.00	50.00	-2.00	86.6709
3.00	9.00	50.00	-2.00	88.0011
5.00	9.00	50.00	-2.00	90.4749
1.00	10.00	50.00	-2.00	111.5037
3.00	10.00	50.00	-2.00	112.4637
5.00	10.00	50.00	-2.00	114.3054
7.00	10.00	50.00	-2.00	116.8994
1.00	11.00	50.00	-2.00	137.5545
3.00	11.00	50.00	-2.00	138.2795
5.00	11.00	50.00	-2.00	139.6944
7.00	11.00	50.00	-2.00	141.7371
9.00	11.00	50.00	-2.00	144.3310
11.00	11.00	50.00	-2.00	150.6797
1.00	12.00	50.00	-2.00	163.8209
3.00	12.00	50.00	-2.00	164.3998
5.00	12.00	50.00	-2.00	165.5410
7.00	12.00	50.00	-2.00	167.2136
9.00	12.00	50.00	-2.00	169.3773
11.00	12.00	50.00	-2.00	172.0321
1.00	13.00	50.00	-2.00	189.7308
3.00	13.00	50.00	-2.00	190.2219
5.00	13.00	50.00	-2.00	191.1956
7.00	13.00	50.00	-2.00	192.6362
9.00	13.00	50.00	-2.00	194.5219
11.00	13.00	50.00	-2.00	196.8275
13.00	13.00	50.00	-2.00	200.0973
1.00	14.00	50.00	-2.00	215.0744
3.00	14.00	50.00	-2.00	215.5153
5.00	14.00	50.00	-2.00	216.3927
7.00	14.00	50.00	-2.00	217.6981
9.00	14.00	50.00	-2.00	219.4199
11.00	14.00	50.00	-2.00	221.5436
13.00	14.00	50.00	-2.00	224.0532
1.00	15.00	50.00	-2.00	239.8282
3.00	15.00	50.00	-2.00	240.2439
5.00	15.00	50.00	-2.00	241.0730
7.00	15.00	50.00	-2.00	242.3110
9.00	15.00	50.00	-2.00	243.9513
11.00	15.00	50.00	-2.00	245.9857
13.00	15.00	50.00	-2.00	248.4044
1.00	16.00	50.00	-2.00	264.0409
3.00	16.00	50.00	-2.00	264.4490
5.00	16.00	50.00	-2.00	265.2639
7.00	16.00	50.00	-2.00	266.4832
9.00	16.00	50.00	-2.00	268.1029
11.00	16.00	50.00	-2.00	270.1181
13.00	16.00	50.00	-2.00	272.5222
1.00	17.00	50.00	-2.00	287.7810
3.00	17.00	50.00	-2.00	288.1946
5.00	17.00	50.00	-2.00	289.0210
7.00	17.00	50.00	-2.00	290.2585
9.00	17.00	50.00	-2.00	291.9045
11.00	17.00	50.00	-2.00	293.9551
13.00	17.00	50.00	-2.00	296.4051
1.00	18.00	50.00	-2.00	311.1158
3.00	18.00	50.00	-2.00	311.5454
5.00	18.00	50.00	-2.00	312.4037
7.00	18.00	50.00	-2.00	313.6892
9.00	18.00	50.00	-2.00	315.3992
11.00	18.00	50.00	-2.00	317.5298
13.00	18.00	50.00	-2.00	320.0751
1.00	19.00	50.00	-2.00	334.1051
3.00	19.00	50.00	-2.00	334.5595
5.00	19.00	50.00	-2.00	335.4671
7.00	19.00	50.00	-2.00	336.8258
9.00	19.00	50.00	-2.00	338.6317
11.00	19.00	50.00	-2.00	340.8795
13.00	19.00	50.00	-2.00	343.5616
1.00	20.00	50.00	-2.00	356.7996
3.00	20.00	50.00	-2.00	357.2867
5.00	20.00	50.00	-2.00	358.2590
7.00	20.00	50.00	-2.00	359.7130
9.00	20.00	50.00	-2.00	361.6428
11.00	20.00	50.00	-2.00	364.0404
13.00	20.00	50.00	-2.00	366.8950
1.00	5.00	5.00	-1.50	19.3540
1.00	6.00	5.00	-1.50	26.5875
1.00	7.00	5.00	-1.50	33.3304
1.00	8.00	5.00	-1.50	39.8057
1.00	9.00	5.00	-1.50	46.1349
1.00	10.00	5.00	-1.50	52.3840
3.00	10.00	5.00	-1.50	59.9962
1.00	11.00	5.00	-1.50	58.5900
3.00	11.00	5.00	-1.50	67.2493
1.00	12.00	5.00	-1.50	64.7742
3.00	12.00	5.00	-1.50	74.5071
1.00	13.00	5.00	-1.50	70.9485
3.00	13.00	5.00	-1.50	81.7667
1.00	14.00	5.00	-1.50	70.0937
3.00	15.00	5.00	-1.50	96.2862
1.00	16.00	5.00	-1.50	89.4593
3.00	16.00	5.00	-1.50	103.5452
3.00	17.00	5.00	-1.50	110.8035
1.00	18.00	5.00	-1.50	101.8025
3.00	18.00	5.00	-1.50	118.0611
1.00	19.00	5.00	-1.50	86.6279
3.00	19.00	5.00	-1.50	100.6451
1.00	20.00	5.00	-1.50	93.3626
3.00	20.00	5.00	-1.50	107.8320
1.00	5.00	10.00	-1.50	22.0146
1.00	7.00	10.00	-1.50	44.7623
3.00	7.00	10.00	-1.50	47.1416
1.00	8.00	10.00	-1.50	55.1755
3.00	8.00	10.00	-1.50	57.4467
1.00	9.00	10.00	-1.50	65.1188
3.00	9.00	10.00	-1.50	67.5498
1.00	10.00	10.00	-1.50	74.7466
3.00	10.00	10.00	-1.50	77.5092
1.00	11.00	10.00	-1.50	84.1581
3.00	11.00	10.00	-1.50	87.3794
5.00	11.00	10.00	-1.50	93.0996
1.00	12.00	10.00	-1.50	93.4175
3.00	12.00	10.00	-1.50	97.1990
5.00	12.00	10.00	-1.50	103.6095
1.00	13.00	10.00	-1.50	102.5681
3.00	13.00	10.00	-1.50	106.9926
5.00	13.00	10.00	-1.50	114.1369
1.00	14.00	10.00	-1.50	111.6395
3.00	14.00	10.00	-1.50	116.7744
5.00	14.00	10.00	-1.50	124.6762
1.00	15.00	10.00	-1.50	120.6530
3.00	15.00	10.00	-1.50	126.5524
5.00	15.00	10.00	-1.50	135.2231
1.00	16.00	10.00	-1.50	129.6243
3.00	16.00	10.00	-1.50	136.3304
5.00	16.00	10.00	-1.50	145.7747
1.00	17.00	10.00	-1.50	138.5648
3.00	17.00	10.00	-1.50	146.1098
5.00	17.00	10.00	-1.50	156.3285
1.00	18.00	10.00	-1.50	147.4831
3.00	18.00	10.00	-1.50	155.8910
5.00	18.00	10.00	-1.50	166.8833
1.00	19.00	10.00	-1.50	156.3858
3.00	19.00	10.00	-1.50	165.6736
5.00	19.00	10.00	-1.50	177.4381
1.00	20.00	10.00	-1.50	165.2776
3.00	20.00	10.00	-1.50	175.4572
5.00	20.00	10.00	-1.50	187.9924
1.00	5.00	15.00	-1.50	22.2613
1.00	7.00	15.00	-1.50	50.1194
3.00	7.00	15.00	-1.50	52.0988
1.00	8.00	15.00	-1.50	63.9568
3.00	8.00	15.00	-1.50	65.5264
1.00	9.00	15.00	-1.50	77.1393
3.00	9.00	15.00	-1.50	78.5858
5.00	9.00	15.00	-1.50	81.4107
1.00	10.00	15.00	-1.50	89.8003
3.00	10.00	15.00	-1.50	91.2808
5.00	10.00	15.00	-1.50	94.1990
1.00	11.00	15.00	-1.50	102.0768
3.00	11.00	15.00	-1.50	103.6936
5.00	11.00	15.00	-1.50	106.8659
1.00	12.00	15.00	-1.50	114.0700
3.00	12.00	15.00	-1.50	115.9012
5.00	12.00	15.00	-1.50	119.4455
7.00	12.00	15.00	-1.50	124.4352
1.00	13.00	15.00	-1.50	125.8513
3.00	13.00	15.00	-1.50	127.9629
5.00	13.00	15.00	-1.50	131.9699
7.00	13.00	15.00	-1.50	137.4745
1.00	14.00	15.00	-1.50	137.4712
3.00	14.00	15.00	-1.50	139.9223
5.00	14.00	15.00	-1.50	144.4629
7.00	14.00	15.00	-1.50	150.5313
1.00	15.00	15.00	-1.50	148.9662
3.00	15.00	15.00	-1.50	151.8113
5.00	15.00	15.00	-1.50	156.9404
7.00	15.00	15.00	-1.50	163.6041
9.00	15.00	15.00	-1.50	170.9270
1.00	16.00	15.00	-1.50	160.3633
3.00	16.00	15.00	-1.50	163.6527
5.00	16.00	15.00	-1.50	169.4120
7.00	16.00	15.00	-1.50	176.6903
9.00	16.00	15.00	-1.50	184.5479
1.00	17.00	15.00	-1.50	171.6826
3.00	17.00	15.00	-1.50	175.4629
5.00	17.00	15.00	-1.50	181.8833
7.00	17.00	15.00	-1.50	189.7866
9.00	17.00	15.00	-1.50	198.1704
1.00	18.00	15.00	-1.50	182.9398
3.00	18.00	15.00	-1.50	187.2536
5.00	18.00	15.00	-1.50	194.3567
7.00	18.00	15.00	-1.50	202.8903
9.00	18.00	15.00	-1.50	211.8043
1.00	19.00	15.00	-1.50	194.1471
3.00	19.00	15.00	-1.50	199.0328
5.00	19.00	15.00	-1.50	206.8332
7.00	19.00	15.00	-1.50	215.9990
9.00	19.00	15.00	-1.50	225.4453
1.00	20.00	15.00	-1.50	205.3141
3.00	20.00	15.00	-1.50	210.8060
5.00	20.00	15.00	-1.50	219.3128
7.00	20.00	15.00	-1.50	229.1110
9.00	20.00	15.00	-1.50	239.0913
1.00	5.00	20.00	-1.50	22.2770
1.00	7.00	20.00	-1.50	52.4009
3.00	7.00	20.00	-1.50	54.3524
1.00	8.00	20.00	-1.50	68.9394
3.00	8.00	20.00	-1.50	70.3359
5.00	8.00	20.00	-1.50	73.0902
1.00	9.00	20.00	-1.50	84.9890
3.00	9.00	20.00	-1.50	86.1340
5.00	9.00	20.00	-1.50	88.3511
1.00	10.00	20.00	-1.50	100.4196
3.00	10.00	20.00	-1.50	101.4766
5.00	10.00	20.00	-1.50	103.5609
7.00	10.00	20.00	-1.50	106.6192
